epoch;buy/sell;type;price
6614;buy;meat;60
6623;buy;meat;61
6630;buy;meat;62
6641;buy;meat;63
6650;buy;meat;64
6661;buy;meat;65
6674;buy;meat;66
6682;buy;meat;67
6692;buy;meat;68
6701;buy;meat;69
6701;buy;meat;69
6721;buy;meat;71
6732;buy;meat;72
6742;buy;meat;73
6750;buy;meat;74
6762;buy;meat;75
6779;buy;meat;72
6783;buy;meat;72
6796;buy;meat;72
6801;buy;meat;72
6810;buy;meat;73
6820;buy;meat;74
6831;buy;meat;75
6841;buy;meat;76
6853;buy;meat;77
6863;buy;meat;78
6863;buy;meat;78
6887;buy;meat;78
6892;buy;meat;78
6893;buy;meat;78
6911;buy;meat;80
6912;buy;meat;80
6936;buy;meat;81
6937;buy;meat;80
6956;buy;meat;81
6961;buy;meat;81
6974;buy;meat;82
6974;buy;meat;82
6990;buy;meat;84
7001;buy;meat;85
7023;buy;meat;78
7023;buy;meat;78
7031;buy;meat;79
7040;buy;meat;80
7051;buy;meat;81
7060;buy;meat;82
7086;buy;meat;72
7097;buy;meat;62
7104;buy;meat;56
7108;buy;meat;53
7113;buy;meat;53
7133;buy;meat;46
7150;buy;meat;31
7153;buy;meat;29
7154;buy;meat;29
7165;buy;meat;30
7179;buy;meat;30
7197;buy;meat;21
7205;buy;meat;14
7208;buy;meat;14
7215;buy;meat;14
7228;buy;meat;15
7245;buy;meat;8
7252;buy;meat;4
7259;buy;meat;3
7266;buy;meat;3
7274;buy;meat;4
7290;buy;meat;3
7293;buy;meat;3
7309;buy;meat;3
7315;buy;meat;3
7323;buy;meat;4
7338;buy;meat;5
7345;buy;meat;5
7368;buy;meat;1
7369;buy;meat;1
7373;buy;meat;2
7384;buy;meat;3
7414;buy;meat;1
7416;buy;meat;1
7420;buy;meat;2
7433;buy;meat;2
7438;buy;meat;2
7459;buy;meat;1
7464;buy;meat;1
7473;buy;meat;1
7482;buy;meat;2
7510;buy;meat;1
7517;buy;meat;1
7522;buy;meat;1
7530;buy;meat;1
7542;buy;meat;1
7566;buy;meat;1
7574;buy;meat;1
7576;buy;meat;1
7582;buy;meat;2
7592;buy;meat;3
7617;buy;meat;1
7624;buy;meat;1
7630;buy;meat;1
7635;buy;meat;2
7640;buy;meat;2
7671;buy;meat;1
7679;buy;meat;1
7679;buy;meat;1
7684;buy;meat;3
7715;buy;meat;1
7721;buy;meat;1
7726;buy;meat;1
7732;buy;meat;2
7739;buy;meat;3
7754;buy;meat;3
7768;buy;meat;1
7770;buy;meat;2
7783;buy;meat;3
7796;buy;meat;1
7805;buy;meat;1
7810;buy;meat;2
7811;buy;meat;2
7829;buy;meat;4
7851;buy;meat;1
7865;buy;meat;1
7867;buy;meat;1
7868;buy;meat;1
7878;buy;meat;3
7901;buy;meat;1
7914;buy;meat;1
7920;buy;meat;1
7923;buy;meat;2
7928;buy;meat;2
7939;buy;meat;3
7956;buy;meat;1
7959;buy;meat;2
7960;buy;meat;2
7977;buy;meat;4
8000;buy;meat;1
8005;buy;meat;1
8008;buy;meat;2
8018;buy;meat;3
8035;buy;meat;2
8050;buy;meat;1
8061;buy;meat;1
8067;buy;meat;1
8069;buy;meat;2
8078;buy;meat;3
8079;buy;meat;3
8105;buy;meat;3
8120;buy;meat;1
8120;buy;meat;1
8128;buy;meat;3
8142;buy;meat;4
8157;buy;meat;1
8158;buy;meat;2
8172;buy;meat;3
8179;buy;meat;4
8194;buy;meat;4
8197;buy;meat;4
8218;buy;meat;1
8225;buy;meat;1
8225;buy;meat;1
8237;buy;meat;3
8247;buy;meat;4
8266;buy;meat;2
8273;buy;meat;2
8273;buy;meat;2
8287;buy;meat;3
8299;buy;meat;4
8314;buy;meat;4
8322;buy;meat;4
8328;buy;meat;5
8338;buy;meat;6
8347;buy;meat;7
8358;buy;meat;8
8370;buy;meat;9
8381;buy;meat;10
8390;buy;meat;11
8390;buy;meat;11
8418;buy;meat;8
8421;buy;meat;8
8429;buy;meat;9
8440;buy;meat;10
8448;buy;meat;11
8460;buy;meat;12
8471;buy;meat;13
8483;buy;meat;14
8488;buy;meat;14
8500;buy;meat;15
8509;buy;meat;16
8518;buy;meat;17
8531;buy;meat;18
8539;buy;meat;19
8550;buy;meat;20
8558;buy;meat;21
8570;buy;meat;22
8578;buy;meat;23
8588;buy;meat;24
8599;buy;meat;25
8610;buy;meat;26
8610;buy;meat;26
8634;buy;meat;27
8637;buy;meat;27
8648;buy;meat;28
8649;buy;meat;28
8670;buy;meat;30
8681;buy;meat;31
8689;buy;meat;32
8699;buy;meat;33
8711;buy;meat;34
8712;buy;meat;34
8730;buy;meat;36
8731;buy;meat;36
8749;buy;meat;38
8758;buy;meat;39
8768;buy;meat;40
8788;buy;meat;36
8790;buy;meat;36
8799;buy;meat;37
8810;buy;meat;38
8810;buy;meat;38
8831;buy;meat;40
8839;buy;meat;41
8850;buy;meat;42
8858;buy;meat;43
8870;buy;meat;44
8879;buy;meat;45
8889;buy;meat;46
8900;buy;meat;47
8908;buy;meat;48
8922;buy;meat;49
8931;buy;meat;50
8943;buy;meat;51
8948;buy;meat;51
8961;buy;meat;52
8962;buy;meat;52
8984;buy;meat;53
8991;buy;meat;53
8999;buy;meat;54
9008;buy;meat;55
9021;buy;meat;56
9038;buy;meat;52
9041;buy;meat;52
9041;buy;meat;52
9059;buy;meat;54
9059;buy;meat;54
9082;buy;meat;56
9090;buy;meat;57
9103;buy;meat;58
9108;buy;meat;58
9121;buy;meat;59
9130;buy;meat;60
9140;buy;meat;61
9150;buy;meat;62
9158;buy;meat;63
9172;buy;meat;64
9173;buy;meat;64
9188;buy;meat;66
9198;buy;meat;67
9214;buy;meat;67
9220;buy;meat;67
9221;buy;meat;67
9238;buy;meat;69
9253;buy;meat;70
9258;buy;meat;70
9270;buy;meat;71
9279;buy;meat;72
9288;buy;meat;73
9302;buy;meat;74
9311;buy;meat;75
9311;buy;meat;75
9331;buy;meat;77
9345;buy;meat;76
9345;buy;meat;76
9361;buy;meat;77
9368;buy;meat;78
9383;buy;meat;79
9395;buy;meat;77
9403;buy;meat;77
9410;buy;meat;77
9422;buy;meat;78
9423;buy;meat;78
9445;buy;meat;78
9445;buy;meat;78
9460;buy;meat;79
9461;buy;meat;79
9483;buy;meat;81
9484;buy;meat;80
9498;buy;meat;82
9508;buy;meat;83
9518;buy;meat;84
9533;buy;meat;85
9548;buy;meat;80
9551;buy;meat;80
9551;buy;meat;80
9568;buy;meat;82
9579;buy;meat;83
9588;buy;meat;84
9599;buy;meat;85
9610;buy;meat;86
9620;buy;meat;87
9629;buy;meat;88
9638;buy;meat;89
9649;buy;meat;90
9679;buy;meat;75
9688;buy;meat;67
9689;buy;meat;67
9692;buy;meat;67
9702;buy;meat;68
9732;buy;meat;54
9738;buy;meat;49
9742;buy;meat;47
9746;buy;meat;47
9746;buy;meat;47
9784;buy;meat;35
9792;buy;meat;28
9793;buy;meat;28
9800;buy;meat;28
9808;buy;meat;29
9808;buy;meat;29
9840;buy;meat;23
9841;buy;meat;23
9846;buy;meat;24
9858;buy;meat;25
9868;buy;meat;26
9889;buy;meat;20
9895;buy;meat;17
9898;buy;meat;17
9898;buy;meat;17
9922;buy;meat;19
9931;buy;meat;19
9944;buy;meat;18
9952;buy;meat;18
9957;buy;meat;18
9976;buy;meat;15
9981;buy;meat;15
9993;buy;meat;15
9996;buy;meat;15
38;sell;meat;50
81;sell;meat;59
109;sell;meat;77
122;sell;meat;88
126;sell;meat;88
136;sell;meat;87
149;sell;meat;86
164;sell;meat;85
193;sell;meat;84
206;sell;meat;83
237;sell;meat;82
284;sell;meat;94
294;sell;meat;97
298;sell;meat;97
302;sell;meat;96
312;sell;meat;95
349;sell;meat;86
356;sell;meat;85
373;sell;meat;80
435;sell;meat;76
453;sell;meat;78
474;sell;meat;81
508;sell;meat;98
515;sell;meat;100
522;sell;meat;99
529;sell;meat;98
539;sell;meat;97
545;sell;meat;95
556;sell;meat;84
661;sell;meat;88
679;sell;meat;100
691;sell;meat;100
705;sell;meat;100
710;sell;meat;99
717;sell;meat;98
747;sell;meat;97
784;sell;meat;100
785;sell;meat;100
809;sell;meat;98
818;sell;meat;97
850;sell;meat;96
884;sell;meat;100
906;sell;meat;100
906;sell;meat;100
915;sell;meat;98
924;sell;meat;97
993;sell;meat;100
996;sell;meat;99
1017;sell;meat;98
1030;sell;meat;97
1043;sell;meat;96
1075;sell;meat;95
1087;sell;meat;94
1105;sell;meat;93
1157;sell;meat;100
1160;sell;meat;100
1163;sell;meat;99
1176;sell;meat;98
1194;sell;meat;97
1222;sell;meat;96
1264;sell;meat;100
1266;sell;meat;99
1278;sell;meat;98
1290;sell;meat;97
1296;sell;meat;96
1350;sell;meat;84
1408;sell;meat;100
1414;sell;meat;100
1414;sell;meat;100
1427;sell;meat;98
1430;sell;meat;97
1469;sell;meat;92
1476;sell;meat;91
1478;sell;meat;90
1559;sell;meat;87
1572;sell;meat;94
1576;sell;meat;94
1579;sell;meat;93
1588;sell;meat;92
1601;sell;meat;85
1689;sell;meat;95
1695;sell;meat;100
1722;sell;meat;100
1723;sell;meat;100
1723;sell;meat;100
1729;sell;meat;97
1774;sell;meat;90
1800;sell;meat;89
1828;sell;meat;90
1830;sell;meat;90
1892;sell;meat;100
1895;sell;meat;100
1897;sell;meat;99
1915;sell;meat;98
1917;sell;meat;97
1933;sell;meat;95
1959;sell;meat;89
2017;sell;meat;96
2021;sell;meat;96
2040;sell;meat;95
2053;sell;meat;94
2082;sell;meat;93
2096;sell;meat;92
2101;sell;meat;91
2114;sell;meat;90
2183;sell;meat;99
2197;sell;meat;100
2223;sell;meat;100
2225;sell;meat;99
2228;sell;meat;98
2248;sell;meat;97
2252;sell;meat;96
2288;sell;meat;89
2330;sell;meat;89
2332;sell;meat;89
2338;sell;meat;88
2393;sell;meat;91
2423;sell;meat;100
2428;sell;meat;99
2440;sell;meat;98
2441;sell;meat;97
2445;sell;meat;96
2528;sell;meat;100
2538;sell;meat;100
2545;sell;meat;99
2547;sell;meat;98
2573;sell;meat;97
2577;sell;meat;96
2595;sell;meat;94
2600;sell;meat;90
2694;sell;meat;96
2703;sell;meat;100
2722;sell;meat;100
2739;sell;meat;100
2741;sell;meat;99
2753;sell;meat;98
2770;sell;meat;97
2786;sell;meat;96
2839;sell;meat;100
2852;sell;meat;100
2865;sell;meat;99
2872;sell;meat;98
2914;sell;meat;100
2925;sell;meat;99
2932;sell;meat;98
2945;sell;meat;97
2954;sell;meat;96
3026;sell;meat;100
3047;sell;meat;100
3050;sell;meat;99
3067;sell;meat;98
3068;sell;meat;98
3109;sell;meat;96
3143;sell;meat;100
3149;sell;meat;99
3164;sell;meat;98
3186;sell;meat;97
3201;sell;meat;96
3231;sell;meat;95
3255;sell;meat;99
3266;sell;meat;99
3269;sell;meat;98
3288;sell;meat;97
3290;sell;meat;96
3363;sell;meat;97
3371;sell;meat;97
3397;sell;meat;100
3400;sell;meat;99
3407;sell;meat;98
3416;sell;meat;97
3444;sell;meat;92
3496;sell;meat;96
3524;sell;meat;100
3543;sell;meat;100
3547;sell;meat;99
3559;sell;meat;98
3572;sell;meat;97
3586;sell;meat;96
3586;sell;meat;96
3648;sell;meat;80
3676;sell;meat;84
3687;sell;meat;84
3697;sell;meat;83
3710;sell;meat;82
3759;sell;meat;89
3784;sell;meat;100
3800;sell;meat;100
3804;sell;meat;99
3809;sell;meat;98
3824;sell;meat;97
3830;sell;meat;96
3889;sell;meat;85
3911;sell;meat;84
3938;sell;meat;91
3964;sell;meat;100
3969;sell;meat;99
3973;sell;meat;98
3979;sell;meat;97
4007;sell;meat;95
4008;sell;meat;95
4083;sell;meat;93
4104;sell;meat;100
4107;sell;meat;99
4118;sell;meat;98
4135;sell;meat;97
4155;sell;meat;96
4184;sell;meat;95
4214;sell;meat;97
4224;sell;meat;97
4228;sell;meat;96
4251;sell;meat;95
4299;sell;meat;100
4300;sell;meat;100
4306;sell;meat;98
4323;sell;meat;97
4325;sell;meat;96
4374;sell;meat;80
4415;sell;meat;83
4417;sell;meat;83
4437;sell;meat;82
4446;sell;meat;81
4466;sell;meat;80
4483;sell;meat;79
4540;sell;meat;87
4546;sell;meat;87
4560;sell;meat;86
4576;sell;meat;85
4585;sell;meat;84
4587;sell;meat;83
4671;sell;meat;89
4673;sell;meat;90
4682;sell;meat;90
4691;sell;meat;89
4700;sell;meat;88
4706;sell;meat;87
4735;sell;meat;72
4800;sell;meat;75
4819;sell;meat;83
4831;sell;meat;83
4846;sell;meat;83
4866;sell;meat;82
4885;sell;meat;81
4923;sell;meat;92
4932;sell;meat;93
4944;sell;meat;93
4952;sell;meat;92
4965;sell;meat;91
4975;sell;meat;90
4987;sell;meat;84
5055;sell;meat;74
5079;sell;meat;82
5089;sell;meat;82
5104;sell;meat;81
5109;sell;meat;80
5117;sell;meat;79
5127;sell;meat;75
5208;sell;meat;78
5217;sell;meat;84
5230;sell;meat;84
5240;sell;meat;83
5248;sell;meat;82
5252;sell;meat;81
5273;sell;meat;72
5350;sell;meat;83
5360;sell;meat;92
5367;sell;meat;92
5370;sell;meat;91
5390;sell;meat;90
5396;sell;meat;89
5408;sell;meat;84
5430;sell;meat;71
5515;sell;meat;84
5525;sell;meat;93
5532;sell;meat;93
5546;sell;meat;93
5566;sell;meat;92
5567;sell;meat;91
5613;sell;meat;91
5622;sell;meat;91
5637;sell;meat;90
5668;sell;meat;89
5699;sell;meat;95
5705;sell;meat;95
5728;sell;meat;94
5731;sell;meat;93
5735;sell;meat;92
5767;sell;meat;85
5791;sell;meat;84
5852;sell;meat;100
5864;sell;meat;100
5872;sell;meat;99
5878;sell;meat;99
5890;sell;meat;98
5908;sell;meat;97
5934;sell;meat;96
5965;sell;meat;95
6008;sell;meat;100
6026;sell;meat;100
6026;sell;meat;100
6032;sell;meat;98
6043;sell;meat;97
6073;sell;meat;96
6111;sell;meat;95
6124;sell;meat;94
6165;sell;meat;100
6170;sell;meat;99
6173;sell;meat;98
6193;sell;meat;97
6220;sell;meat;96
6249;sell;meat;95
6276;sell;meat;98
6286;sell;meat;98
6305;sell;meat;97
6306;sell;meat;97
6312;sell;meat;95
6326;sell;meat;85
6397;sell;meat;74
6426;sell;meat;88
6431;sell;meat;88
6445;sell;meat;87
6460;sell;meat;86
6506;sell;meat;99
6508;sell;meat;99
6510;sell;meat;98
6525;sell;meat;97
6535;sell;meat;96
6547;sell;meat;89
6628;sell;meat;90
6641;sell;meat;99
6649;sell;meat;99
6667;sell;meat;98
6673;sell;meat;97
6694;sell;meat;96
6708;sell;meat;95
6729;sell;meat;94
6776;sell;meat;97
6786;sell;meat;97
6809;sell;meat;96
6832;sell;meat;95
6855;sell;meat;98
6865;sell;meat;98
6881;sell;meat;97
6885;sell;meat;96
6916;sell;meat;95
6961;sell;meat;100
6971;sell;meat;99
6976;sell;meat;98
6995;sell;meat;97
6998;sell;meat;96
6999;sell;meat;96
7107;sell;meat;100
7118;sell;meat;100
7124;sell;meat;99
7131;sell;meat;99
7134;sell;meat;98
7189;sell;meat;100
7201;sell;meat;99
7220;sell;meat;98
7226;sell;meat;97
7267;sell;meat;99
7268;sell;meat;100
7280;sell;meat;98
7284;sell;meat;97
7349;sell;meat;92
7360;sell;meat;92
7362;sell;meat;91
7385;sell;meat;90
7390;sell;meat;89
7445;sell;meat;86
7456;sell;meat;86
7483;sell;meat;85
7513;sell;meat;93
7536;sell;meat;100
7540;sell;meat;99
7548;sell;meat;98
7552;sell;meat;97
7564;sell;meat;95
7644;sell;meat;100
7651;sell;meat;100
7656;sell;meat;99
7658;sell;meat;98
7661;sell;meat;97
7741;sell;meat;100
7742;sell;meat;100
7748;sell;meat;98
7754;sell;meat;97
7777;sell;meat;96
7796;sell;meat;95
7836;sell;meat;94
7885;sell;meat;100
7892;sell;meat;100
7897;sell;meat;99
7901;sell;meat;98
7908;sell;meat;97
7981;sell;meat;100
7987;sell;meat;100
7990;sell;meat;99
8007;sell;meat;98
8027;sell;meat;97
8032;sell;meat;96
8046;sell;meat;94
8127;sell;meat;100
8147;sell;meat;100
8154;sell;meat;100
8161;sell;meat;99
8166;sell;meat;98
8186;sell;meat;97
8211;sell;meat;96
8243;sell;meat;95
8270;sell;meat;100
8275;sell;meat;99
8288;sell;meat;98
8300;sell;meat;97
8301;sell;meat;96
8367;sell;meat;86
8396;sell;meat;98
8412;sell;meat;100
8419;sell;meat;99
8427;sell;meat;98
8452;sell;meat;97
8472;sell;meat;96
8484;sell;meat;95
8490;sell;meat;94
8554;sell;meat;100
8563;sell;meat;99
8572;sell;meat;98
8586;sell;meat;97
8589;sell;meat;96
8606;sell;meat;91
8672;sell;meat;91
8676;sell;meat;91
8692;sell;meat;90
8712;sell;meat;89
8717;sell;meat;88
8780;sell;meat;100
8789;sell;meat;100
8812;sell;meat;100
8818;sell;meat;99
8824;sell;meat;98
8835;sell;meat;97
8841;sell;meat;96
8910;sell;meat;89
8932;sell;meat;97
8935;sell;meat;97
8959;sell;meat;96
8974;sell;meat;95
8976;sell;meat;94
8985;sell;meat;93
9062;sell;meat;100
9066;sell;meat;100
9069;sell;meat;99
9085;sell;meat;98
9103;sell;meat;97
9133;sell;meat;96
9137;sell;meat;95
9169;sell;meat;94
9175;sell;meat;93
9176;sell;meat;93
9259;sell;meat;89
9283;sell;meat;100
9283;sell;meat;100
9292;sell;meat;98
9308;sell;meat;97
9314;sell;meat;96
9325;sell;meat;95
9391;sell;meat;93
9395;sell;meat;93
9429;sell;meat;97
9449;sell;meat;100
9463;sell;meat;99
9470;sell;meat;98
9478;sell;meat;97
9492;sell;meat;96
9514;sell;meat;94
9533;sell;meat;93
9578;sell;meat;92
9619;sell;meat;100
9623;sell;meat;99
9640;sell;meat;98
9653;sell;meat;97
9658;sell;meat;96
9670;sell;meat;95
9732;sell;meat;99
9764;sell;meat;100
9767;sell;meat;100
9771;sell;meat;99
9776;sell;meat;98
9778;sell;meat;97
9864;sell;meat;100
9869;sell;meat;100
9885;sell;meat;100
9888;sell;meat;99
9894;sell;meat;98
9927;sell;meat;97
9932;sell;meat;96
9991;sell;meat;100
9999;sell;meat;99
23;buy;wine;28
29;buy;wine;23
31;buy;wine;23
35;buy;wine;23
45;buy;wine;24
58;buy;wine;25
66;buy;wine;26
75;buy;wine;27
87;buy;wine;28
96;buy;wine;29
114;buy;wine;27
116;buy;wine;27
127;buy;wine;28
137;buy;wine;29
146;buy;wine;30
163;buy;wine;29
168;buy;wine;29
176;buy;wine;30
177;buy;wine;30
199;buy;wine;32
207;buy;wine;33
216;buy;wine;34
228;buy;wine;35
229;buy;wine;35
248;buy;wine;37
259;buy;wine;38
259;buy;wine;38
279;buy;wine;40
291;buy;wine;41
295;buy;wine;41
315;buy;wine;38
317;buy;wine;38
318;buy;wine;38
339;buy;wine;40
352;buy;wine;40
355;buy;wine;40
366;buy;wine;41
367;buy;wine;41
389;buy;wine;43
401;buy;wine;44
410;buy;wine;44
417;buy;wine;45
426;buy;wine;46
440;buy;wine;47
448;buy;wine;48
460;buy;wine;49
479;buy;wine;42
479;buy;wine;42
509;buy;wine;25
522;buy;wine;13
531;buy;wine;5
552;buy;wine;1
574;buy;wine;1
584;buy;wine;1
607;buy;wine;1
628;buy;wine;1
629;buy;wine;1
634;buy;wine;2
651;buy;wine;1
676;buy;wine;1
684;buy;wine;1
688;buy;wine;1
700;buy;wine;1
704;buy;wine;2
722;buy;wine;1
737;buy;wine;1
742;buy;wine;1
748;buy;wine;1
756;buy;wine;1
767;buy;wine;1
787;buy;wine;1
791;buy;wine;1
796;buy;wine;1
800;buy;wine;2
815;buy;wine;3
837;buy;wine;1
843;buy;wine;1
854;buy;wine;1
860;buy;wine;1
868;buy;wine;1
869;buy;wine;2
891;buy;wine;1
906;buy;wine;1
909;buy;wine;1
913;buy;wine;2
924;buy;wine;3
929;buy;wine;4
952;buy;wine;1
957;buy;wine;1
958;buy;wine;1
973;buy;wine;3
997;buy;wine;1
1008;buy;wine;1
1008;buy;wine;1
1017;buy;wine;2
1021;buy;wine;2
1034;buy;wine;3
1044;buy;wine;4
1066;buy;wine;1
1069;buy;wine;1
1074;buy;wine;2
1084;buy;wine;3
1095;buy;wine;4
1100;buy;wine;5
1113;buy;wine;6
1123;buy;wine;7
1131;buy;wine;8
1144;buy;wine;9
1155;buy;wine;10
1168;buy;wine;9
1168;buy;wine;9
1181;buy;wine;10
1194;buy;wine;11
1194;buy;wine;11
1213;buy;wine;13
1225;buy;wine;14
1232;buy;wine;15
1241;buy;wine;16
1251;buy;wine;17
1264;buy;wine;18
1273;buy;wine;19
1286;buy;wine;20
1293;buy;wine;20
1309;buy;wine;18
1309;buy;wine;18
1324;buy;wine;19
1331;buy;wine;20
1344;buy;wine;21
1345;buy;wine;21
1363;buy;wine;23
1363;buy;wine;23
1383;buy;wine;25
1396;buy;wine;26
1403;buy;wine;26
1413;buy;wine;27
1422;buy;wine;28
1436;buy;wine;29
1442;buy;wine;29
1443;buy;wine;29
1461;buy;wine;31
1474;buy;wine;32
1474;buy;wine;32
1498;buy;wine;32
1502;buy;wine;32
1514;buy;wine;33
1534;buy;wine;26
1534;buy;wine;26
1535;buy;wine;26
1552;buy;wine;28
1564;buy;wine;29
1574;buy;wine;30
1590;buy;wine;27
1592;buy;wine;27
1603;buy;wine;28
1603;buy;wine;28
1626;buy;wine;30
1631;buy;wine;30
1644;buy;wine;31
1644;buy;wine;31
1665;buy;wine;33
1673;buy;wine;34
1681;buy;wine;35
1699;buy;wine;33
1700;buy;wine;33
1713;buy;wine;34
1721;buy;wine;35
1734;buy;wine;36
1746;buy;wine;37
1755;buy;wine;37
1766;buy;wine;38
1773;buy;wine;38
1782;buy;wine;39
1803;buy;wine;33
1809;buy;wine;30
1812;buy;wine;30
1813;buy;wine;30
1832;buy;wine;32
1842;buy;wine;33
1857;buy;wine;33
1863;buy;wine;33
1872;buy;wine;34
1881;buy;wine;35
1899;buy;wine;33
1900;buy;wine;32
1915;buy;wine;34
1927;buy;wine;34
1934;buy;wine;34
1942;buy;wine;35
1953;buy;wine;36
1961;buy;wine;37
1975;buy;wine;38
1980;buy;wine;39
2002;buy;wine;34
2005;buy;wine;34
2014;buy;wine;35
2024;buy;wine;36
2038;buy;wine;35
2044;buy;wine;35
2044;buy;wine;35
2071;buy;wine;32
2076;buy;wine;32
2091;buy;wine;27
2096;buy;wine;27
2101;buy;wine;27
2116;buy;wine;28
2120;buy;wine;28
2143;buy;wine;22
2146;buy;wine;22
2153;buy;wine;22
2164;buy;wine;23
2171;buy;wine;24
2184;buy;wine;25
2198;buy;wine;24
2204;buy;wine;24
2205;buy;wine;24
2226;buy;wine;26
2227;buy;wine;25
2243;buy;wine;27
2251;buy;wine;28
2262;buy;wine;29
2281;buy;wine;25
2281;buy;wine;25
2299;buy;wine;23
2303;buy;wine;23
2316;buy;wine;24
2325;buy;wine;24
2335;buy;wine;25
2351;buy;wine;21
2357;buy;wine;20
2364;buy;wine;20
2370;buy;wine;21
2385;buy;wine;22
2410;buy;wine;9
2413;buy;wine;7
2415;buy;wine;7
2434;buy;wine;2
2460;buy;wine;1
2465;buy;wine;1
2465;buy;wine;1
2473;buy;wine;3
2485;buy;wine;4
2500;buy;wine;3
2505;buy;wine;3
2517;buy;wine;4
2517;buy;wine;4
2535;buy;wine;6
2547;buy;wine;7
2556;buy;wine;8
2574;buy;wine;3
2577;buy;wine;3
2577;buy;wine;3
2597;buy;wine;5
2605;buy;wine;6
2622;buy;wine;3
2628;buy;wine;3
2633;buy;wine;3
2649;buy;wine;3
2657;buy;wine;3
2667;buy;wine;4
2679;buy;wine;4
2683;buy;wine;4
2683;buy;wine;4
2707;buy;wine;6
2717;buy;wine;7
2724;buy;wine;8
2732;buy;wine;9
2744;buy;wine;10
2755;buy;wine;11
2768;buy;wine;12
2774;buy;wine;12
2787;buy;wine;13
2797;buy;wine;14
2808;buy;wine;15
2817;buy;wine;15
2833;buy;wine;11
2840;buy;wine;9
2846;buy;wine;9
2847;buy;wine;9
2862;buy;wine;11
2886;buy;wine;4
2888;buy;wine;4
2899;buy;wine;3
2902;buy;wine;3
2912;buy;wine;4
2922;buy;wine;5
2937;buy;wine;6
2947;buy;wine;7
2957;buy;wine;8
2958;buy;wine;8
2988;buy;wine;1
3002;buy;wine;1
3004;buy;wine;1
3007;buy;wine;2
3016;buy;wine;3
3017;buy;wine;3
3043;buy;wine;2
3052;buy;wine;1
3056;buy;wine;2
3065;buy;wine;3
3079;buy;wine;4
3094;buy;wine;1
3104;buy;wine;1
3109;buy;wine;2
3115;buy;wine;3
3139;buy;wine;1
3149;buy;wine;1
3154;buy;wine;1
3154;buy;wine;1
3166;buy;wine;3
3178;buy;wine;4
3188;buy;wine;5
3197;buy;wine;6
3207;buy;wine;7
3222;buy;wine;6
3227;buy;wine;6
3238;buy;wine;7
3254;buy;wine;4
3266;buy;wine;1
3266;buy;wine;1
3279;buy;wine;3
3292;buy;wine;2
3299;buy;wine;2
3311;buy;wine;2
3319;buy;wine;2
3324;buy;wine;3
3325;buy;wine;3
3347;buy;wine;5
3360;buy;wine;6
3365;buy;wine;6
3376;buy;wine;7
3387;buy;wine;8
3395;buy;wine;9
3409;buy;wine;10
3423;buy;wine;8
3423;buy;wine;8
3441;buy;wine;8
3445;buy;wine;8
3445;buy;wine;8
3470;buy;wine;10
3476;buy;wine;10
3476;buy;wine;10
3498;buy;wine;12
3507;buy;wine;13
3525;buy;wine;9
3531;buy;wine;8
3532;buy;wine;7
3544;buy;wine;9
3556;buy;wine;10
3572;buy;wine;9
3576;buy;wine;9
3585;buy;wine;10
3594;buy;wine;11
3615;buy;wine;7
3620;buy;wine;7
3624;buy;wine;7
3642;buy;wine;6
3645;buy;wine;6
3646;buy;wine;6
3672;buy;wine;6
3674;buy;wine;6
3684;buy;wine;7
3699;buy;wine;8
3708;buy;wine;9
3722;buy;wine;8
3729;buy;wine;8
3739;buy;wine;9
3749;buy;wine;10
3755;buy;wine;11
3765;buy;wine;12
3781;buy;wine;12
3782;buy;wine;11
3796;buy;wine;13
3796;buy;wine;13
3825;buy;wine;10
3828;buy;wine;10
3835;buy;wine;11
3845;buy;wine;12
3855;buy;wine;13
3855;buy;wine;13
3880;buy;wine;15
3887;buy;wine;15
3888;buy;wine;15
3906;buy;wine;17
3923;buy;wine;15
3924;buy;wine;15
3938;buy;wine;16
3944;buy;wine;17
3959;buy;wine;18
3970;buy;wine;19
3981;buy;wine;18
3981;buy;wine;18
4001;buy;wine;18
4008;buy;wine;18
4017;buy;wine;19
4027;buy;wine;20
4045;buy;wine;16
4048;buy;wine;16
4059;buy;wine;17
4067;buy;wine;18
4075;buy;wine;19
4087;buy;wine;20
4100;buy;wine;21
4108;buy;wine;21
4119;buy;wine;22
4125;buy;wine;23
4142;buy;wine;22
4146;buy;wine;22
4155;buy;wine;23
4165;buy;wine;24
4177;buy;wine;25
4177;buy;wine;25
4207;buy;wine;20
4208;buy;wine;20
4216;buy;wine;21
4228;buy;wine;22
4234;buy;wine;23
4245;buy;wine;24
4256;buy;wine;25
4268;buy;wine;26
4279;buy;wine;27
4280;buy;wine;27
4296;buy;wine;29
4314;buy;wine;26
4317;buy;wine;26
4318;buy;wine;26
4340;buy;wine;28
4347;buy;wine;28
4347;buy;wine;28
4374;buy;wine;26
4378;buy;wine;26
4388;buy;wine;27
4396;buy;wine;28
4405;buy;wine;29
4417;buy;wine;30
4428;buy;wine;31
4429;buy;wine;31
4445;buy;wine;33
4459;buy;wine;34
4468;buy;wine;35
4476;buy;wine;36
4492;buy;wine;35
4495;buy;wine;35
4495;buy;wine;35
4515;buy;wine;37
4527;buy;wine;38
4543;buy;wine;36
4547;buy;wine;36
4566;buy;wine;31
4570;buy;wine;31
4578;buy;wine;31
4589;buy;wine;32
